query_id,key_id,score
2964,2068,1
2964,2069,1
2964,2070,1
2964,2071,1
2964,2072,1
2964,2073,1
2964,2074,1
2964,2866,1
2965,1298,1
2965,1299,1
2965,1301,1
2965,1314,1
2965,1308,1
2965,3019,1
2965,3020,1
2966,1458,1
2966,1462,1
2966,1454,1
2966,1465,1
2966,1457,1
2966,1452,1
2966,1716,1
2966,1451,1
2966,2670,1
2966,1453,1
2966,1456,1
2966,1467,1
2966,1709,1
2966,1718,1
2966,1714,1
2966,1713,1
2966,1715,1
2966,1455,1
2966,1459,1
2966,1460,1
2966,1461,1
2966,1449,1
2966,1463,1
2966,1450,1
2966,1466,1
2966,1464,1
2966,1708,1
2966,1710,1
2966,1711,1
2966,1712,1
2966,1717,1
2966,1760,1
2966,1761,1
2966,1762,1
2966,1763,1
2966,1764,1
2966,1765,1
2966,1766,1
2966,1767,1
2966,1768,1
2966,1769,1
2966,1770,1
2966,1771,1
2966,2671,1
2967,2734,1
2967,2735,1
2967,2736,1
2968,2746,1
2969,348,1
2969,349,1
2969,3600,1
2969,350,1
2969,351,1
2969,352,1
2969,353,1
2969,354,1
2969,355,1
2969,2810,1
2970,1440,1
2970,1468,1
2970,1469,1
2970,1470,1
2970,1473,1
2970,2275,1
2970,2279,1
2970,650,1
2970,651,1
2970,652,1
2970,653,1
2970,654,1
2970,655,1
2970,700,1
2970,701,1
2970,702,1
2970,703,1
2970,704,1
2970,705,1
2970,706,1
2970,707,1
2970,708,1
2970,709,1
2970,710,1
2970,711,1
2970,1441,1
2970,1471,1
2970,1472,1
2970,2281,1
2970,2276,1
2970,2284,1
2970,1833,1
2970,2278,1
2970,2280,1
2970,2833,1
2970,2834,1
2970,3149,1
2970,3150,1
2970,3151,1
2970,3152,1
2970,3153,1
2971,572,1
2971,564,1
2971,565,1
2971,566,1
2971,567,1
2971,568,1
2971,569,1
2971,570,1
2971,571,1
2971,582,1
2971,2833,1
2971,2834,1
2971,2911,1
2971,2912,1
2971,2913,1
2971,2914,1
2971,2959,1
2971,2960,1
2971,3402,1
2971,3418,1
2971,3419,1
2972,1802,1
2972,1801,1
2972,1037,1
2972,1021,1
2972,1022,1
2972,1031,1
2972,1023,1
2972,1041,1
2972,1024,1
2972,1025,1
2972,1026,1
2972,1027,1
2972,1028,1
2972,1029,1
2972,1038,1
2972,1030,1
2972,1032,1
2972,1033,1
2972,1034,1
2972,1035,1
2972,1036,1
2972,1039,1
2972,1040,1
2972,1042,1
2972,1043,1
2972,1044,1
2972,1045,1
2972,1800,1
2972,3403,1
2973,1433,1
2973,1424,1
2973,1422,1
2973,1425,1
2973,1426,1
2973,1428,1
2973,3484,1
2973,1429,1
2973,1437,1
2973,1430,1
2973,1431,1
2973,1458,1
2973,1462,1
2973,1454,1
2973,1465,1
2973,1457,1
2973,1452,1
2973,1716,1
2973,1451,1
2973,2670,1
2973,1453,1
2973,1456,1
2973,1467,1
2973,1637,1
2973,1628,1
2973,1611,1
2973,1629,1
2973,1724,1
2973,1723,1
2973,1590,1
2973,1726,1
2973,1612,1
2973,1622,1
2973,1613,1
2973,1614,1
2973,1615,1
2973,1616,1
2973,1617,1
2973,1618,1
2973,1619,1
2973,1620,1
2973,1696,1
2973,1698,1
2973,1700,1
2973,1702,1
2973,3238,1
2973,1709,1
2973,1718,1
2973,1714,1
2973,1713,1
2973,1715,1
2973,25,1
2973,26,1
2973,27,1
2973,28,1
2973,29,1
2973,30,1
2973,31,1
2973,32,1
2973,3450,1
2973,339,1
2973,340,1
2973,341,1
2973,342,1
2973,343,1
2973,678,1
2973,344,1
2973,3537,1
2973,345,1
2973,346,1
2973,347,1
2973,348,1
2973,349,1
2973,3600,1
2973,350,1
2973,351,1
2973,352,1
2973,353,1
2973,354,1
2973,355,1
2973,378,1
2973,379,1
2973,380,1
2973,381,1
2973,498,1
2973,491,1
2973,492,1
2973,504,1
2973,493,1
2973,494,1
2973,731,1
2973,497,1
2973,502,1
2973,3545,1
2973,495,1
2973,3515,1
2973,496,1
2973,499,1
2973,500,1
2973,501,1
2973,517,1
2973,518,1
2973,519,1
2973,520,1
2973,521,1
2973,522,1
2973,523,1
2973,524,1
2973,525,1
2973,526,1
2973,527,1
2973,528,1
2973,529,1
2973,530,1
2973,531,1
2973,532,1
2973,533,1
2973,557,1
2973,558,1
2973,559,1
2973,560,1
2973,561,1
2973,562,1
2973,563,1
2973,631,1
2973,632,1
2973,633,1
2973,634,1
2973,635,1
2973,636,1
2973,643,1
2973,644,1
2973,645,1
2973,646,1
2973,647,1
2973,1445,1
2973,648,1
2973,649,1
2973,763,1
2973,700,1
2973,701,1
2973,702,1
2973,703,1
2973,704,1
2973,705,1
2973,706,1
2973,707,1
2973,708,1
2973,709,1
2973,710,1
2973,711,1
2973,782,1
2973,778,1
2973,779,1
2973,780,1
2973,781,1
2973,934,1
2973,935,1
2973,1559,1
2973,1413,1
2973,1007,1
2973,996,1
2973,997,1
2973,998,1
2973,999,1
2973,1008,1
2973,1000,1
2973,1001,1
2973,1002,1
2973,1003,1
2973,1004,1
2973,1204,1
2973,1005,1
2973,1006,1
2973,1017,1
2973,1018,1
2973,1019,1
2973,1020,1
2973,1090,1
2973,1091,1
2973,1092,1
2973,1093,1
2973,1094,1
2973,1095,1
2973,1096,1
2973,1097,1
2973,1098,1
2973,1134,1
2973,1135,1
2973,1136,1
2973,1137,1
2973,1138,1
2973,1139,1
2973,1140,1
2973,1141,1
2973,1142,1
2973,1143,1
2973,2936,1
2973,1144,1
2973,1145,1
2973,1194,1
2973,1195,1
2973,1196,1
2973,1197,1
2973,1198,1
2973,1199,1
2973,1200,1
2973,1201,1
2973,1227,1
2973,1228,1
2973,1229,1
2973,1230,1
2973,1231,1
2973,1232,1
2973,1233,1
2973,1234,1
2973,1235,1
2973,1236,1
2973,1237,1
2973,1238,1
2973,1239,1
2973,1240,1
2973,1241,1
2973,1242,1
2973,1243,1
2973,1262,1
2973,1793,1
2973,1263,1
2973,1264,1
2973,1265,1
2973,1266,1
2973,1267,1
2973,1268,1
2973,1269,1
2973,1283,1
2973,1623,1
2973,1284,1
2973,1285,1
2973,1361,1
2973,2483,1
2973,1362,1
2973,1363,1
2973,1364,1
2973,2027,1
2973,1365,1
2973,1366,1
2973,1367,1
2973,1368,1
2973,1369,1
2973,2777,1
2973,1370,1
2973,1387,1
2973,1388,1
2973,1397,1
2973,1389,1
2973,1390,1
2973,1391,1
2973,1392,1
2973,1393,1
2973,1394,1
2973,1405,1
2973,1412,1
2973,1435,1
2973,1423,1
2973,1427,1
2973,1432,1
2973,1455,1
2973,1459,1
2973,1460,1
2973,1461,1
2973,1449,1
2973,1463,1
2973,1450,1
2973,1466,1
2973,1464,1
2973,1633,1
2973,1725,1
2973,1632,1
2973,2840,1
2973,1697,1
2973,1699,1
2973,1701,1
2973,1708,1
2973,1710,1
2973,1711,1
2973,1712,1
2973,1717,1
2973,1781,1
2973,1772,1
2973,1773,1
2973,1774,1
2973,1784,1
2973,1775,1
2973,1794,1
2973,1795,1
2973,1796,1
2973,1797,1
2973,1798,1
2973,1799,1
2973,1792,1
2973,1786,1
2973,1787,1
2973,1788,1
2973,1789,1
2973,1790,1
2973,1791,1
2973,1810,1
2973,1811,1
2973,1812,1
2973,1983,1
2973,1984,1
2973,1813,1
2973,1987,1
2973,1814,1
2973,1815,1
2973,1816,1
2973,1817,1
2973,1998,1
2973,1818,1
2973,1859,1
2973,1861,1
2973,1879,1
2973,1880,1
2973,1881,1
2973,1882,1
2973,1883,1
2973,1884,1
2973,1885,1
2973,1886,1
2973,1887,1
2973,1888,1
2973,1889,1
2973,1890,1
2973,1891,1
2973,1892,1
2973,1925,1
2973,1915,1
2973,1927,1
2973,1916,1
2973,1917,1
2973,1918,1
2973,1919,1
2973,1920,1
2973,1921,1
2973,1922,1
2973,1929,1
2973,1923,1
2973,1924,1
2973,1926,1
2973,1928,1
2973,1930,1
2973,1931,1
2973,1932,1
2973,1933,1
2973,1955,1
2973,1958,1
2973,1959,1
2973,1961,1
2973,1951,1
2973,1962,1
2973,1966,1
2973,1967,1
2973,1968,1
2973,1970,1
2973,1971,1
2973,1952,1
2973,1972,1
2973,1973,1
2973,1953,1
2973,1954,1
2973,2075,1
2973,2076,1
2973,2077,1
2973,2078,1
2973,2079,1
2973,2080,1
2973,2081,1
2973,2082,1
2973,2095,1
2973,2096,1
2973,2097,1
2973,2098,1
2973,2099,1
2973,2265,1
2973,2266,1
2973,2275,1
2973,2276,1
2973,2277,1
2973,2278,1
2973,2279,1
2973,2280,1
2973,2281,1
2973,2282,1
2973,2283,1
2973,2284,1
2973,2285,1
2973,2306,1
2973,2307,1
2973,2308,1
2973,2309,1
2973,2310,1
2973,2311,1
2973,2312,1
2973,2313,1
2973,2336,1
2973,2500,1
2973,2337,1
2973,2664,1
2973,2338,1
2973,2380,1
2973,2381,1
2973,2382,1
2973,2383,1
2973,2384,1
2973,2385,1
2973,2386,1
2973,2387,1
2973,2388,1
2973,2511,1
2973,2563,1
2973,2602,1
2973,2600,1
2973,2601,1
2973,3155,1
2973,3424,1
2973,2611,1
2973,2612,1
2973,2613,1
2973,2614,1
2973,2615,1
2973,2621,1
2973,2622,1
2973,2623,1
2973,2628,1
2973,2642,1
2973,2665,1
2973,2666,1
2973,2671,1
2973,2690,1
2973,2918,1
2973,2691,1
2973,2692,1
2973,2740,1
2973,2828,1
2973,2829,1
2973,2882,1
2973,2883,1
2973,2884,1
2973,2897,1
2973,2970,1
2973,2972,1
2973,3006,1
2973,3007,1
2973,3045,1
2973,3132,1
2973,3213,1
2973,3214,1
2973,3215,1
2973,3246,1
2973,3247,1
2973,3256,1
2973,3257,1
2973,3258,1
2973,3323,1
2973,3320,1
2973,3321,1
2973,3322,1
2973,3329,1
2973,3330,1
2973,3331,1
2973,3361,1
2973,3408,1
2973,3409,1
2973,3410,1
2973,3411,1
2974,3126,1
2975,3271,1
2976,907,1
2976,908,1
2976,909,1
2976,910,1
2976,911,1
2976,912,1
2976,1177,1
2976,1183,1
2976,1184,1
2976,1178,1
2976,1179,1
2976,1185,1
2976,1180,1
2976,1186,1
2976,1187,1
2976,1181,1
2976,1182,1
2976,1191,1
2976,1190,1
2976,1192,1
2976,1193,1
2977,2218,1
2977,2224,1
2977,2225,1
2977,2219,1
2977,2220,1
2977,2221,1
2977,2222,1
2977,2223,1
2978,10,1
2978,1837,1
2978,1838,1
2978,1839,1
2978,1840,1
2978,1846,1
2978,765,1
2978,766,1
2978,780,1
2978,767,1
2978,768,1
2978,769,1
2978,770,1
2978,771,1
2978,772,1
2978,773,1
2978,1080,1
2978,774,1
2978,1081,1
2978,775,1
2978,776,1
2978,777,1
2978,2320,1
2978,2322,1
2978,2328,1
2978,2314,1
2978,886,1
2978,887,1
2978,888,1
2978,889,1
2978,890,1
2978,891,1
2978,1079,1
2978,1082,1
2978,1083,1
2978,3537,1
2978,1084,1
2978,1085,1
2978,3547,1
2978,1086,1
2978,1836,1
2978,1841,1
2978,1842,1
2978,1843,1
2978,1844,1
2978,1845,1
2978,1847,1
2978,2694,1
2978,2695,1
2978,2938,1
2978,2939,1
2978,2940,1
2978,3050,1
2978,3051,1
2978,3052,1
2978,3053,1
2978,3054,1
2979,405,1
2979,406,1
2979,407,1
2979,408,1
2979,415,1
2979,419,1
2979,409,1
2979,410,1
2979,411,1
2979,412,1
2979,423,1
2979,413,1
2979,414,1
2979,416,1
2979,417,1
2979,418,1
2979,420,1
2979,421,1
2979,422,1
2979,3145,1
2979,424,1
2979,425,1
2979,426,1
2979,3421,1
2979,3422,1
2980,1716,1
2980,1709,1
2980,1718,1
2980,1714,1
2980,1713,1
2980,1715,1
2980,7,1
2980,1765,1
2980,8,1
2980,9,1
2980,1767,1
2980,1769,1
2980,1853,1
2980,1854,1
2980,1857,1
2980,1856,1
2980,1859,1
2980,1860,1
2980,3003,1
2980,1863,1
2980,468,1
2980,469,1
2980,470,1
2980,471,1
2980,472,1
2980,590,1
2980,591,1
2980,592,1
2980,593,1
2980,594,1
2980,1708,1
2980,2670,1
2980,1710,1
2980,1711,1
2980,1712,1
2980,1717,1
2980,1760,1
2980,1761,1
2980,1762,1
2980,1763,1
2980,1764,1
2980,1766,1
2980,1768,1
2980,1770,1
2980,1771,1
2980,1855,1
2980,1858,1
2980,1861,1
2980,1862,1
2980,3240,1
2980,3241,1
2980,3243,1
2980,3242,1
2980,3394,1
2981,2346,1
2981,2347,1
2981,2348,1
2981,2349,1
2981,2350,1
2981,2614,1
2981,3424,1
2981,2611,1
2981,2612,1
2981,2613,1
2981,2615,1
2981,2616,1
2981,2617,1
2981,2618,1
2981,2619,1
2981,3425,1
2981,3426,1
2981,3427,1
2981,3431,1
2982,1792,1
2982,1786,1
2982,1794,1
2982,1799,1
2982,1793,1
2982,1790,1
2982,1797,1
2983,2291,1
2983,2273,1
2983,2296,1
2983,2289,1
2983,12,1
2983,2274,1
2984,1941,1
2984,1943,1
2984,1942,1
2985,3246,1
2985,3247,1
2986,2859,1
2986,2860,1
2986,3219,1
2986,3220,1
2986,3221,1
2986,3222,1
2987,1433,1
2987,1424,1
2987,1422,1
2987,1425,1
2987,1426,1
2987,1428,1
2987,3484,1
2987,1429,1
2987,1437,1
2987,1430,1
2987,1431,1
2987,3482,1
2987,1435,1
2987,1436,1
2987,1438,1
2987,1439,1
2987,1749,1
2987,1746,1
2987,1751,1
2987,1752,1
2987,1753,1
2987,1747,1
2987,1748,1
2987,1757,1
2987,1758,1
2987,1759,1
2987,1882,1
2987,1885,1
2987,1892,1
2987,790,1
2987,791,1
2987,1589,1
2987,792,1
2987,793,1
2987,794,1
2987,795,1
2987,796,1
2987,797,1
2987,798,1
2987,799,1
2987,800,1
2987,801,1
2987,802,1
2987,1123,1
2987,1124,1
2987,1125,1
2987,1126,1
2987,1127,1
2987,1128,1
2987,1129,1
2987,1130,1
2987,1131,1
2987,1132,1
2987,1133,1
2987,1140,1
2987,1141,1
2987,1142,1
2987,1287,1
2987,1288,1
2987,1289,1
2987,1290,1
2987,1291,1
2987,1296,1
2987,1292,1
2987,1293,1
2987,1384,1
2987,1385,1
2987,1405,1
2987,1386,1
2987,1423,1
2987,1427,1
2987,1432,1
2987,1434,1
2987,1690,1
2987,1750,1
2987,1754,1
2987,1755,1
2987,1756,1
2987,1879,1
2987,1880,1
2987,1881,1
2987,1883,1
2987,1884,1
2987,1886,1
2987,1887,1
2987,1888,1
2987,1889,1
2987,1890,1
2987,1891,1
2987,2521,1
2987,2522,1
2987,2523,1
2987,2672,1
2987,2673,1
2987,2674,1
2987,3251,1
2988,3110,1
2989,1452,1
2989,1716,1
2989,1451,1
2989,2670,1
2989,1453,1
2989,1456,1
2989,1457,1
2989,1467,1
2989,1481,1
2989,1488,1
2989,1483,1
2989,1484,1
2989,1486,1
2989,1485,1
2989,1487,1
2989,1489,1
2989,1629,1
2989,2863,1
2989,1495,1
2989,1497,1
2989,1508,1
2989,1509,1
2989,1510,1
2989,1512,1
2989,1501,1
2989,1526,1
2989,1527,1
2989,1528,1
2989,1529,1
2989,1530,1
2989,1720,1
2989,1722,1
2989,2276,1
2989,2284,1
2989,2285,1
2989,2277,1
2989,2258,1
2989,2259,1
2989,2260,1
2989,302,1
2989,303,1
2989,324,1
2989,304,1
2989,305,1
2989,306,1
2989,337,1
2989,307,1
2989,308,1
2989,835,1
2989,684,1
2989,685,1
2989,686,1
2989,687,1
2989,688,1
2989,689,1
2989,690,1
2989,691,1
2989,692,1
2989,693,1
2989,694,1
2989,695,1
2989,696,1
2989,697,1
2989,698,1
2989,699,1
2989,2799,1
2989,878,1
2989,879,1
2989,880,1
2989,881,1
2989,3436,1
2989,3093,1
2989,882,1
2989,883,1
2989,884,1
2989,885,1
2989,1087,1
2989,1088,1
2989,1089,1
2989,1100,1
2989,1101,1
2989,1102,1
2989,1103,1
2989,1104,1
2989,1447,1
2989,1105,1
2989,1106,1
2989,1107,1
2989,1108,1
2989,1177,1
2989,1183,1
2989,1184,1
2989,1178,1
2989,1179,1
2989,1185,1
2989,1180,1
2989,1186,1
2989,1187,1
2989,1181,1
2989,1182,1
2989,1191,1
2989,1190,1
2989,1192,1
2989,1193,1
2989,1361,1
2989,2483,1
2989,1362,1
2989,1363,1
2989,1364,1
2989,2027,1
2989,1365,1
2989,1366,1
2989,1367,1
2989,1368,1
2989,1369,1
2989,2777,1
2989,1370,1
2989,1384,1
2989,1385,1
2989,1405,1
2989,1386,1
2989,1414,1
2989,1415,1
2989,1416,1
2989,1454,1
2989,1455,1
2989,1458,1
2989,1459,1
2989,1460,1
2989,1461,1
2989,1462,1
2989,1463,1
2989,1465,1
2989,1466,1
2989,1480,1
2989,1482,1
2989,1625,1
2989,1496,1
2989,1498,1
2989,1499,1
2989,1500,1
2989,1502,1
2989,1503,1
2989,1504,1
2989,1505,1
2989,1506,1
2989,1507,1
2989,1511,1
2989,1513,1
2989,1514,1
2989,1525,1
2989,1721,1
2989,2282,1
2989,2280,1
2989,2135,1
2989,2136,1
2989,2137,1
2989,2138,1
2989,2139,1
2989,2140,1
2989,2141,1
2989,2142,1
2989,2143,1
2989,2468,1
2989,2469,1
2989,3234,1
2989,2470,1
2989,3443,1
2989,2472,1
2989,2475,1
2989,2474,1
2989,3366,1
2989,2471,1
2989,2476,1
2989,2473,1
2989,2478,1
2989,2480,1
2989,2477,1
2989,2479,1
2989,2487,1
2989,2481,1
2989,2482,1
2989,2485,1
2989,2484,1
2989,2486,1
2989,2498,1
2989,2499,1
2989,2589,1
2989,2590,1
2989,2591,1
2989,2592,1
2989,2682,1
2989,2765,1
2989,2776,1
2989,2792,1
2989,2793,1
2989,2794,1
2989,2795,1
2989,2796,1
2989,2797,1
2989,2798,1
2989,2800,1
2989,2810,1
2989,2801,1
2989,2802,1
2989,2803,1
2989,2804,1
2989,2805,1
2989,2806,1
2989,2807,1
2989,2808,1
2989,2809,1
2989,2811,1
2989,2812,1
2989,2813,1
2989,2814,1
2989,2859,1
2989,2860,1
2989,2861,1
2989,2911,1
2989,3005,1
2989,3088,1
2989,3089,1
2989,3090,1
2989,3091,1
2989,3134,1
2989,3189,1
2989,3188,1
2989,3230,1
2989,3231,1
2989,3232,1
2989,3233,1
2989,3235,1
2989,3236,1
2989,3256,1
2989,3273,1
2989,3274,1
2989,3290,1
2989,3336,1
2989,3337,1
2989,3338,1
2989,3339,1
2989,3340,1
2989,3371,1
2990,2023,1
2990,2030,1
2990,2025,1
2990,2026,1
2990,2031,1
2990,2029,1
2990,2024,1
2990,2027,1
2990,2028,1
2991,1776,1
2991,1779,1
2991,1778,1
2991,1780,1
2991,1781,1
2991,1784,1
2991,1864,1
2991,1865,1
2991,1866,1
2991,1868,1
2991,2285,1
2991,1869,1
2991,3577,1
2991,1925,1
2991,1926,1
2991,1928,1
2991,1932,1
2991,1933,1
2991,25,1
2991,26,1
2991,27,1
2991,28,1
2991,29,1
2991,30,1
2991,31,1
2991,32,1
2991,1068,1
2991,1069,1
2991,1070,1
2991,1071,1
2991,1072,1
2991,1073,1
2991,1074,1
2991,1075,1
2991,2779,1
2991,1076,1
2991,1077,1
2991,1078,1
2991,1099,1
2991,2213,1
2991,1777,1
2991,1782,1
2991,1783,1
2991,2201,1
2991,2203,1
2991,1867,1
2991,1927,1
2991,1929,1
2991,1930,1
2991,1931,1
2991,2728,1
2991,2729,1
2991,2730,1
2991,2780,1
2991,2840,1
2991,2841,1
2991,3128,1
2992,2939,1
2993,2124,1
2993,2127,1
2993,2129,1
2993,2138,1
2993,2139,1
2993,2136,1
2993,2141,1
2993,2125,1
2993,2128,1
2993,2123,1
2993,2135,1
2993,2137,1
2993,2140,1
2993,2142,1
2993,2143,1
2994,1716,1
2994,1459,1
2994,1460,1
2994,1455,1
2994,1463,1
2994,1464,1
2994,1466,1
2994,1637,1
2994,1628,1
2994,1611,1
2994,1629,1
2994,1612,1
2994,1622,1
2994,1613,1
2994,1614,1
2994,1615,1
2994,1616,1
2994,1617,1
2994,1618,1
2994,1619,1
2994,1620,1
2994,1709,1
2994,1718,1
2994,1714,1
2994,1713,1
2994,1715,1
2994,1793,1
2994,1789,1
2994,1795,1
2994,1796,1
2994,1787,1
2994,1798,1
2994,1791,1
2994,1788,1
2994,1792,1
2994,1794,1
2994,1797,1
2994,2099,1
2994,934,1
2994,935,1
2994,968,1
2994,1604,1
2994,969,1
2994,1200,1
2994,970,1
2994,971,1
2994,1017,1
2994,1018,1
2994,1019,1
2994,1020,1
2994,1134,1
2994,1135,1
2994,2670,1
2994,1136,1
2994,1137,1
2994,1138,1
2994,1139,1
2994,1140,1
2994,1141,1
2994,1142,1
2994,1452,1
2994,1453,1
2994,1454,1
2994,1456,1
2994,1457,1
2994,1458,1
2994,1461,1
2994,1462,1
2994,1465,1
2994,1467,1
2994,1633,1
2994,1632,1
2994,1708,1
2994,1710,1
2994,1711,1
2994,1712,1
2994,1717,1
2994,1799,1
2994,1786,1
2994,1790,1
2994,2095,1
2994,2096,1
2994,2097,1
2994,2098,1
2994,2548,1
2994,2667,1
2994,2668,1
2994,2669,1
2994,2690,1
2994,2918,1
2994,2691,1
2994,2692,1
2995,2589,1
2995,2590,1
2995,2591,1
2995,2592,1
2996,1640,1
2996,1641,1
2996,1639,1
2996,2072,1
2996,1823,1
2996,2068,1
2996,2073,1
2996,2069,1
2996,2070,1
2996,2074,1
2996,2303,1
2996,57,1
2996,58,1
2996,1642,1
2996,2067,1
2996,2071,1
2996,2304,1
2996,2305,1
2996,2726,1
2996,2748,1
2996,2749,1
2996,2750,1
2996,2751,1
2996,2853,1
2996,2854,1
2996,2855,1
2996,3252,1
2996,3253,1
2996,3254,1
2996,3255,1
2996,3305,1
2996,3334,1
2996,3335,1
2996,3405,1
2997,1468,1
2997,1469,1
2997,1470,1
2997,1473,1
2997,1749,1
2997,1746,1
2997,1751,1
2997,1752,1
2997,1753,1
2997,1747,1
2997,1748,1
2997,1757,1
2997,1758,1
2997,1759,1
2997,1756,1
2997,1754,1
2997,2072,1
2997,1823,1
2997,2068,1
2997,2073,1
2997,2069,1
2997,2070,1
2997,2074,1
2997,1471,1
2997,1472,1
2997,1750,1
2997,1755,1
2997,2067,1
2997,2071,1
2997,2853,1
2997,2854,1
2997,2855,1
2998,1526,1
2998,1527,1
2998,1528,1
2998,1529,1
2998,1530,1
2998,2146,1
2998,712,1
2998,713,1
2998,714,1
2998,715,1
2998,716,1
2998,717,1
2998,718,1
2998,719,1
2998,3307,1
2998,720,1
2998,721,1
2998,722,1
2998,723,1
2998,724,1
2998,725,1
2998,726,1
2998,727,1
2998,728,1
2998,729,1
2998,730,1
2998,731,1
2998,3503,1
2998,732,1
2998,733,1
2998,734,1
2998,735,1
2998,736,1
2998,1146,1
2998,1147,1
2998,1148,1
2998,1149,1
2998,1150,1
2998,1151,1
2998,1152,1
2998,1153,1
2998,1154,1
2998,1155,1
2998,1156,1
2998,1157,1
2998,1158,1
2998,1159,1
2998,1160,1
2998,1161,1
2998,1162,1
2998,1163,1
2998,1164,1
2998,1165,1
2998,1166,1
2998,1167,1
2998,1168,1
2998,1169,1
2998,1170,1
2998,1525,1
2998,2144,1
2998,2145,1
2998,2147,1
2998,2148,1
2998,2159,1
2998,2160,1
2998,2161,1
2998,2162,1
2998,2291,1
2998,2273,1
2998,2274,1
2998,2380,1
2998,2381,1
2998,2382,1
2998,2383,1
2998,2384,1
2998,2385,1
2998,2386,1
2998,2387,1
2998,2388,1
2998,2470,1
2998,3234,1
2998,3443,1
2998,2554,1
2998,2667,1
2998,2668,1
2998,2669,1
2998,2767,1
2998,2768,1
2998,3048,1
2998,3126,1
2998,3146,1
2998,3147,1
2998,3148,1
2998,3231,1
2998,3232,1
2998,3233,1
2998,3301,1
2998,3302,1
2998,3303,1
2998,3304,1
2998,3372,1
2999,1445,1
2999,1907,1
2999,1899,1
2999,1900,1
2999,1909,1
2999,1904,1
2999,1894,1
2999,1910,1
2999,1895,1
2999,1913,1
2999,1896,1
2999,1914,1
2999,1442,1
2999,1443,1
2999,1444,1
2999,1446,1
2999,1447,1
2999,1448,1
2999,1898,1
2999,1901,1
2999,1893,1
2999,1903,1
2999,1905,1
2999,1906,1
2999,1908,1
2999,2764,1
2999,1911,1
2999,1897,1
2999,2719,1
2999,2720,1
2999,2996,1
3000,1526,1
3000,1527,1
3000,1528,1
3000,1529,1
3000,1530,1
3000,1564,1
3000,3418,1
3000,1571,1
3000,1568,1
3000,1640,1
3000,1641,1
3000,1639,1
3000,1666,1
3000,1668,1
3000,1669,1
3000,1670,1
3000,1793,1
3000,1802,1
3000,1801,1
3000,1828,1
3000,1819,1
3000,1822,1
3000,1831,1
3000,1824,1
3000,1825,1
3000,1826,1
3000,1832,1
3000,1925,1
3000,1926,1
3000,1928,1
3000,1932,1
3000,1933,1
3000,316,1
3000,317,1
3000,1418,1
3000,318,1
3000,319,1
3000,320,1
3000,337,1
3000,321,1
3000,322,1
3000,664,1
3000,665,1
3000,666,1
3000,667,1
3000,668,1
3000,669,1
3000,934,1
3000,935,1
3000,1068,1
3000,1069,1
3000,1070,1
3000,1071,1
3000,1072,1
3000,1073,1
3000,1074,1
3000,1075,1
3000,2779,1
3000,1076,1
3000,1077,1
3000,1078,1
3000,1099,1
3000,1171,1
3000,1172,1
3000,1173,1
3000,1174,1
3000,1175,1
3000,1176,1
3000,1177,1
3000,1183,1
3000,1184,1
3000,1178,1
3000,1179,1
3000,1185,1
3000,1180,1
3000,1186,1
3000,1187,1
3000,1181,1
3000,1182,1
3000,1191,1
3000,1190,1
3000,1192,1
3000,1193,1
3000,1361,1
3000,2483,1
3000,1362,1
3000,1363,1
3000,1364,1
3000,2027,1
3000,1365,1
3000,1366,1
3000,1367,1
3000,1368,1
3000,1369,1
3000,2777,1
3000,1370,1
3000,1414,1
3000,1415,1
3000,1416,1
3000,1525,1
3000,2530,1
3000,1565,1
3000,1566,1
3000,1567,1
3000,1570,1
3000,1642,1
3000,2723,1
3000,1667,1
3000,1794,1
3000,1795,1
3000,1796,1
3000,1797,1
3000,1798,1
3000,1799,1
3000,1800,1
3000,1820,1
3000,1821,1
3000,1823,1
3000,1827,1
3000,1829,1
3000,1830,1
3000,1915,1
3000,1927,1
3000,1916,1
3000,1917,1
3000,1918,1
3000,1919,1
3000,1920,1
3000,1921,1
3000,1922,1
3000,1929,1
3000,1923,1
3000,1924,1
3000,1930,1
3000,1931,1
3000,2135,1
3000,2136,1
3000,2137,1
3000,2138,1
3000,2139,1
3000,2140,1
3000,2141,1
3000,2142,1
3000,2143,1
3000,2154,1
3000,2155,1
3000,2156,1
3000,2157,1
3000,2158,1
3000,2351,1
3000,2531,1
3000,2352,1
3000,2535,1
3000,2353,1
3000,2354,1
3000,2355,1
3000,2356,1
3000,2357,1
3000,2358,1
3000,2359,1
3000,2360,1
3000,2361,1
3000,2434,1
3000,2435,1
3000,2436,1
3000,2468,1
3000,2469,1
3000,3234,1
3000,2470,1
3000,3443,1
3000,2472,1
3000,2475,1
3000,2474,1
3000,3366,1
3000,2471,1
3000,2476,1
3000,2473,1
3000,2478,1
3000,2480,1
3000,2477,1
3000,2479,1
3000,2487,1
3000,2481,1
3000,2482,1
3000,2485,1
3000,2484,1
3000,2486,1
3000,2682,1
3000,2765,1
3000,2776,1
3000,2778,1
3000,2864,1
3000,2894,1
3000,3127,1
3000,3128,1
3000,3174,1
3000,3175,1
3000,3231,1
3000,3232,1
3000,3233,1
3000,3236,1
3000,3246,1
3000,3247,1
3000,3325,1
3000,3326,1
3000,3327,1
3001,2509,1
3001,2510,1
3001,3122,1
3002,2734,1
3002,2735,1
3002,2736,1
3003,1641,1
3003,42,1
3003,1642,1
3004,2582,1
3004,3389,1
3005,2847,1
3005,2848,1
3005,2849,1
3005,2850,1
